station,valid,tmpf,tmpc,relh,sknt,p01m
SBVT,2014-04-07 09:00,69.80,21.00,82.98,2.00,0.00
SBVT,2014-04-07 10:00,73.40,23.00,73.44,4.00,0.00
SBVT,2014-04-07 11:00,77.00,25.00,69.33,5.00,0.00
SBVT,2014-04-07 12:00,82.40,28.00,58.08,4.00,0.00
SBVT,2014-04-07 13:00,84.20,29.00,51.47,4.00,0.00
SBVT,2014-04-07 14:00,86.00,30.00,45.61,2.00,0.00
SBVT,2014-04-07 15:00,86.00,30.00,45.61,2.00,0.00
SBVT,2014-04-07 16:00,86.00,30.00,48.58,11.00,0.00
SBVT,2014-04-07 17:00,86.00,30.00,48.58,10.00,0.00
SBVT,2014-04-07 18:00,86.00,30.00,51.72,9.00,0.00
SBVT,2014-04-07 19:00,84.20,29.00,58.32,9.00,0.00
SBVT,2014-04-07 20:00,82.40,28.00,61.81,6.00,0.00
SBVT,2014-04-07 21:00,80.60,27.00,69.71,5.00,0.00
SBVT,2014-04-07 22:00,78.80,26.00,73.95,2.00,0.00
SBVT,2014-04-07 23:00,77.00,25.00,78.48,2.00,0.00
SBVT,2014-04-08 00:00,77.00,25.00,78.48,3.00,0.00
SBVT,2014-04-08 01:00,75.20,24.00,83.32,3.00,0.00
SBVT,2014-04-08 02:00,73.40,23.00,88.51,3.00,0.00
SBVT,2014-04-08 03:00,73.40,23.00,83.21,0.00,0.00
SBVT,2014-04-08 04:00,71.60,22.00,88.43,0.00,0.00
SBVT,2014-04-08 05:00,71.60,22.00,88.43,3.00,0.00
SBVT,2014-04-08 06:00,71.60,22.00,88.43,2.00,0.00
SBVT,2014-04-08 07:00,69.80,21.00,88.34,4.00,0.00
SBVT,2014-04-08 08:00,71.60,22.00,83.09,2.00,0.00
SBVT,2014-04-08 09:00,71.60,22.00,83.09,2.00,0.00
SBVT,2014-04-08 10:00,73.40,23.00,78.19,4.00,0.00
SBVT,2014-04-08 11:00,77.00,25.00,69.33,5.00,0.00
SBVT,2014-04-08 12:00,80.60,27.00,65.54,5.00,0.00
SBVT,2014-04-08 13:00,84.20,29.00,54.80,4.00,0.00
SBVT,2014-04-08 14:00,86.00,30.00,55.04,1.00,0.00
SBVT,2014-04-08 15:00,87.80,31.00,43.07,4.00,0.00
SBVT,2014-04-08 16:00,87.80,31.00,51.98,8.00,0.00
SBVT,2014-04-08 17:00,87.80,31.00,55.29,6.00,0.00
SBVT,2014-04-08 18:00,86.00,30.00,55.04,8.00,0.00
SBVT,2014-04-08 19:00,86.00,30.00,51.72,7.00,0.00
SBVT,2014-04-08 20:00,84.20,29.00,54.80,4.00,0.00
SBVT,2014-04-08 21:00,82.40,28.00,61.81,6.00,0.00
SBVT,2014-04-08 22:00,80.60,27.00,65.54,4.00,0.00
SBVT,2014-04-08 23:00,80.60,27.00,65.54,3.00,0.00
SBVT,2014-04-09 00:00,77.00,25.00,78.48,1.00,0.00
SBVT,2014-04-09 01:00,77.00,25.00,78.48,4.00,0.00
SBVT,2014-04-09 02:00,77.00,25.00,78.48,2.00,0.00
SBVT,2014-04-09 03:00,77.00,25.00,83.44,2.00,0.00
SBVT,2014-04-09 04:00,77.00,25.00,83.44,3.00,0.00
SBVT,2014-04-09 05:00,77.00,25.00,83.44,2.00,0.00
SBVT,2014-04-09 06:00,77.00,25.00,78.48,1.00,0.00
SBVT,2014-04-09 07:00,77.00,25.00,83.44,2.00,0.00
SBVT,2014-04-09 08:00,75.20,24.00,83.32,2.00,0.00
SBVT,2014-04-09 09:00,73.40,23.00,88.51,2.00,0.00
SBVT,2014-04-09 10:00,77.00,25.00,83.44,4.00,0.00
SBVT,2014-04-09 11:00,82.40,28.00,65.74,4.00,0.00
SBVT,2014-04-09 12:00,84.20,29.00,62.03,6.00,0.00
SBVT,2014-04-09 13:00,86.00,30.00,55.04,10.00,0.00
SBVT,2014-04-09 14:00,87.80,31.00,55.29,10.00,0.00
SBVT,2014-04-09 15:00,87.80,31.00,51.98,10.00,0.00
SBVT,2014-04-09 16:00,87.80,31.00,58.78,11.00,0.00
SBVT,2014-04-09 17:00,87.80,31.00,58.78,12.00,0.00
SBVT,2014-04-09 18:00,84.20,29.00,62.03,12.00,0.00
SBVT,2014-04-09 19:00,84.20,29.00,65.95,14.00,0.00
SBVT,2014-04-09 20:00,82.40,28.00,69.90,10.00,0.00
SBVT,2014-04-09 21:00,82.40,28.00,69.90,6.00,0.00
SBVT,2014-04-09 22:00,80.60,27.00,74.11,8.00,0.00
SBVT,2014-04-09 23:00,80.60,27.00,74.11,9.00,0.00
SBVT,2014-04-10 00:00,80.60,27.00,69.71,9.00,0.00
SBVT,2014-04-10 02:00,78.80,26.00,73.95,7.00,0.00
SBVT,2014-04-10 03:00,78.80,26.00,73.95,8.00,0.00
SBVT,2014-04-10 04:00,78.80,26.00,73.95,4.00,0.00
SBVT,2014-04-10 05:00,78.80,26.00,73.95,4.00,0.00
SBVT,2014-04-10 06:00,78.80,26.00,73.95,4.00,0.00
SBVT,2014-04-10 07:00,75.20,24.00,83.32,2.00,0.00
SBVT,2014-04-10 08:00,75.20,24.00,83.32,0.00,0.00
SBVT,2014-04-10 09:00,75.20,24.00,83.32,2.00,0.00
SBVT,2014-04-10 10:00,78.80,26.00,73.95,2.00,0.00
SBVT,2014-04-10 11:00,82.40,28.00,61.81,5.00,0.00
SBVT,2014-04-10 12:00,84.20,29.00,54.80,12.00,0.00
SBVT,2014-04-10 13:00,87.80,31.00,45.88,11.00,0.00
SBVT,2014-04-10 14:00,87.80,31.00,45.88,8.00,0.00
SBVT,2014-04-10 15:00,87.80,31.00,58.78,9.00,0.00
SBVT,2014-04-10 16:00,87.80,31.00,58.78,15.00,0.00
SBVT,2014-04-10 17:00,87.80,31.00,58.78,14.00,0.00
SBVT,2014-04-10 18:00,86.00,30.00,62.25,14.00,0.00
SBVT,2014-04-10 19:00,84.20,29.00,65.95,14.00,0.00
SBVT,2014-04-10 20:00,82.40,28.00,65.74,13.00,0.00
SBVT,2014-04-10 21:00,82.40,28.00,65.74,8.00,0.00
SBVT,2014-04-10 22:00,80.60,27.00,74.11,5.00,0.00
SBVT,2014-04-10 23:00,80.60,27.00,74.11,6.00,0.00
SBVT,2014-04-11 00:00,80.60,27.00,74.11,4.00,0.00
SBVT,2014-04-11 01:00,80.60,27.00,74.11,3.00,0.00
SBVT,2014-04-11 02:00,78.80,26.00,78.62,2.00,0.00
SBVT,2014-04-11 03:00,78.80,26.00,78.62,2.00,0.00
SBVT,2014-04-11 04:00,77.00,25.00,83.44,2.00,0.00
SBVT,2014-04-11 05:00,77.00,25.00,83.44,3.00,0.00
SBVT,2014-04-11 06:00,77.00,25.00,83.44,2.00,0.00
SBVT,2014-04-11 07:00,75.20,24.00,88.59,3.00,0.00
SBVT,2014-04-11 08:00,75.20,24.00,83.32,2.00,0.00
SBVT,2014-04-11 09:00,73.40,23.00,88.51,2.00,0.00
SBVT,2014-04-11 10:00,77.00,25.00,78.48,3.00,0.00
SBVT,2014-04-11 11:00,80.60,27.00,65.54,4.00,0.00
SBVT,2014-04-11 12:00,82.40,28.00,65.74,4.00,0.00
SBVT,2014-04-11 13:00,86.00,30.00,58.55,6.00,0.00
SBVT,2014-04-11 14:00,86.00,30.00,51.72,10.00,0.00
SBVT,2014-04-11 15:00,87.80,31.00,51.98,11.00,0.00
SBVT,2014-04-11 16:00,86.00,30.00,51.72,12.00,0.00
SBVT,2014-04-11 17:00,86.00,30.00,58.55,11.00,0.00
SBVT,2014-04-11 18:00,86.00,30.00,51.72,11.00,0.00
SBVT,2014-04-11 19:00,84.20,29.00,58.32,10.00,0.00
SBVT,2014-04-11 20:00,82.40,28.00,65.74,10.00,0.00
SBVT,2014-04-11 21:00,80.60,27.00,69.71,7.00,0.00
SBVT,2014-04-11 22:00,80.60,27.00,74.11,6.00,0.00
SBVT,2014-04-11 23:00,80.60,27.00,74.11,4.00,0.00
SBVT,2014-04-12 00:00,77.00,25.00,83.44,3.00,0.00
SBVT,2014-04-12 01:00,77.00,25.00,83.44,1.00,0.00
SBVT,2014-04-12 02:00,75.20,24.00,88.59,2.00,0.00
SBVT,2014-04-12 03:00,75.20,24.00,83.32,2.00,0.00
SBVT,2014-04-12 04:00,73.40,23.00,88.51,1.00,0.00
SBVT,2014-04-12 05:00,73.40,23.00,88.51,2.00,0.00
SBVT,2014-04-12 07:00,73.40,23.00,88.51,2.00,0.00
SBVT,2014-04-12 08:00,73.40,23.00,83.21,1.00,0.00
SBVT,2014-04-12 09:00,73.40,23.00,83.21,2.00,0.00
SBVT,2014-04-12 10:00,73.40,23.00,83.21,2.00,0.00
SBVT,2014-04-12 11:00,80.60,27.00,74.11,2.00,0.00
SBVT,2014-04-12 12:00,82.40,28.00,65.74,2.00,0.00
SBVT,2014-04-12 13:00,84.20,29.00,62.03,8.00,0.00
SBVT,2014-04-12 14:00,84.20,29.00,62.03,8.00,0.00
SBVT,2014-04-12 15:00,86.00,30.00,58.55,8.00,0.00
SBVT,2014-04-12 16:00,86.00,30.00,55.04,15.00,0.00
SBVT,2014-04-12 17:00,84.20,29.00,62.03,14.00,0.00
SBVT,2014-04-12 18:00,84.20,29.00,62.03,14.00,0.00
SBVT,2014-04-12 19:00,82.40,28.00,65.74,10.00,0.00
SBVT,2014-04-12 20:00,82.40,28.00,65.74,7.00,0.00
SBVT,2014-04-12 21:00,82.40,28.00,65.74,11.00,0.00
SBVT,2014-04-12 22:00,80.60,27.00,65.54,12.00,0.00
SBVT,2014-04-12 23:00,80.60,27.00,69.71,5.00,0.00
SBVT,2014-04-13 00:00,80.60,27.00,69.71,5.00,0.00
SBVT,2014-04-13 01:00,78.80,26.00,73.95,6.00,0.00
SBVT,2014-04-13 02:00,78.80,26.00,73.95,4.00,0.00
SBVT,2014-04-13 03:00,75.20,24.00,83.32,4.00,0.00
SBVT,2014-04-13 04:00,75.20,24.00,83.32,4.00,0.00
SBVT,2014-04-13 05:00,75.20,24.00,83.32,0.00,0.00
SBVT,2014-04-13 06:00,73.40,23.00,88.51,2.00,0.00
SBVT,2014-04-13 07:00,73.40,23.00,88.51,2.00,0.00
SBVT,2014-04-13 08:00,73.40,23.00,88.51,0.00,0.00
SBVT,2014-04-13 09:00,73.40,23.00,88.51,2.00,0.00
SBVT,2014-04-13 10:00,77.00,25.00,78.48,2.00,0.00
SBVT,2014-04-13 11:00,80.60,27.00,65.54,4.00,0.00
SBVT,2014-04-13 12:00,84.20,29.00,62.03,8.00,0.00
SBVT,2014-04-13 13:00,86.00,30.00,58.55,10.00,0.00
SBVT,2014-04-13 14:00,86.00,30.00,62.25,9.00,0.00
SBVT,2014-04-13 15:00,86.00,30.00,62.25,10.00,0.00
SBVT,2014-04-13 16:00,87.80,31.00,55.29,12.00,0.00
SBVT,2014-04-13 17:00,86.00,30.00,62.25,14.00,0.00
SBVT,2014-04-13 18:00,86.00,30.00,58.55,15.00,0.00
SBVT,2014-04-13 19:00,86.00,30.00,58.55,14.00,0.00
SBVT,2014-04-13 20:00,84.20,29.00,62.03,13.00,0.00
SBVT,2014-04-13 21:00,82.40,28.00,69.90,11.00,0.00
SBVT,2014-04-13 22:00,82.40,28.00,69.90,10.00,0.00
SBVT,2014-04-13 23:00,80.60,27.00,74.11,6.00,0.00
SBVT,2014-04-14 00:00,80.60,27.00,69.71,4.00,0.00
SBVT,2014-04-14 01:00,80.60,27.00,74.11,5.00,0.00
SBVT,2014-04-14 02:00,80.60,27.00,69.71,5.00,0.00
SBVT,2014-04-14 03:00,78.80,26.00,73.95,2.00,0.00
SBVT,2014-04-14 04:00,78.80,26.00,73.95,3.00,0.00
SBVT,2014-04-14 05:00,77.00,25.00,78.48,2.00,0.00
SBVT,2014-04-14 06:00,78.80,26.00,73.95,7.00,0.00
SBVT,2014-04-14 07:00,78.80,26.00,73.95,6.00,0.00
SBVT,2014-04-14 08:00,77.00,25.00,78.48,2.00,0.00
SBVT,2014-04-14 09:00,75.20,24.00,83.32,4.00,0.00
SBVT,2014-04-14 10:00,77.00,25.00,78.48,4.00,0.00
SBVT,2014-04-14 11:00,80.60,27.00,65.54,4.00,0.00
SBVT,2014-04-14 12:00,84.20,29.00,62.03,8.00,0.00
SBVT,2014-04-14 13:00,86.00,30.00,58.55,7.00,0.00
SBVT,2014-04-14 14:00,87.80,31.00,55.29,7.00,0.00
SBVT,2014-04-14 15:00,87.80,31.00,58.78,9.00,0.00
SBVT,2014-04-14 16:00,87.80,31.00,58.78,15.00,0.00
SBVT,2014-04-14 17:00,87.80,31.00,58.78,13.00,0.00
SBVT,2014-04-14 18:00,87.80,31.00,55.29,13.00,0.00
SBVT,2014-04-14 19:00,87.80,31.00,62.47,9.00,0.00
SBVT,2014-04-14 20:00,86.00,30.00,58.55,7.00,0.00
SBVT,2014-04-14 21:00,82.40,28.00,69.90,7.00,0.00
SBVT,2014-04-14 22:00,80.60,27.00,74.11,4.00,0.00
SBVT,2014-04-14 23:00,80.60,27.00,78.76,9.00,0.00
SBVT,2014-04-15 00:00,78.80,26.00,83.55,2.00,0.00
SBVT,2014-04-15 01:00,78.80,26.00,78.62,2.00,0.00
SBVT,2014-04-15 02:00,78.80,26.00,78.62,7.00,0.00
SBVT,2014-04-15 03:00,78.80,26.00,83.55,6.00,0.00
SBVT,2014-04-15 04:00,78.80,26.00,83.55,6.00,0.00
SBVT,2014-04-15 04:40,78.80,26.00,83.55,4.00,0.00
SBVT,2014-04-15 05:00,78.80,26.00,83.55,4.00,0.00
SBVT,2014-04-15 06:00,78.80,26.00,83.55,7.00,0.00
SBVT,2014-04-15 07:00,78.80,26.00,83.55,5.00,0.00
SBVT,2014-04-15 08:00,77.00,25.00,83.44,8.00,0.00
SBVT,2014-04-15 09:00,77.00,25.00,83.44,5.00,0.00
SBVT,2014-04-15 10:00,77.00,25.00,83.44,4.00,0.00
SBVT,2014-04-15 11:00,78.80,26.00,78.62,2.00,0.00
SBVT,2014-04-15 12:00,82.40,28.00,69.90,5.00,0.00
SBVT,2014-04-15 13:00,82.40,28.00,69.90,10.00,0.00
SBVT,2014-04-15 14:00,82.40,28.00,69.90,13.00,0.00
SBVT,2014-04-15 15:00,82.40,28.00,69.90,13.00,0.00
SBVT,2014-04-15 16:00,80.60,27.00,74.11,13.00,0.00
SBVT,2014-04-15 17:00,80.60,27.00,74.11,14.00,0.00
SBVT,2014-04-15 18:00,80.60,27.00,74.11,11.00,0.00
SBVT,2014-04-15 19:00,80.60,27.00,74.11,10.00,0.00
SBVT,2014-04-15 20:00,78.80,26.00,73.95,8.00,0.00
SBVT,2014-04-15 21:00,78.80,26.00,78.62,7.00,0.00
SBVT,2014-04-15 22:00,78.80,26.00,78.62,4.00,0.00
SBVT,2014-04-15 23:00,78.80,26.00,73.95,6.00,0.00
SBVT,2014-04-16 00:00,77.00,25.00,83.44,3.00,0.00
SBVT,2014-04-16 01:00,77.00,25.00,83.44,5.00,0.00
SBVT,2014-04-16 02:00,77.00,25.00,83.44,6.00,0.00
SBVT,2014-04-16 03:00,77.00,25.00,78.48,6.00,0.00
SBVT,2014-04-16 04:00,77.00,25.00,78.48,4.00,0.00
SBVT,2014-04-16 05:00,77.00,25.00,78.48,4.00,0.00
SBVT,2014-04-16 06:00,77.00,25.00,78.48,3.00,0.00
SBVT,2014-04-16 07:00,75.20,24.00,78.34,5.00,0.00
SBVT,2014-04-16 08:00,75.20,24.00,78.34,5.00,0.00
SBVT,2014-04-16 09:00,75.20,24.00,78.34,4.00,0.00
SBVT,2014-04-16 10:00,77.00,25.00,73.78,6.00,0.00
SBVT,2014-04-16 11:00,78.80,26.00,61.36,5.00,0.00
SBVT,2014-04-16 12:00,80.60,27.00,65.54,5.00,0.00
SBVT,2014-04-16 13:00,82.40,28.00,61.81,8.00,0.00
SBVT,2014-04-16 14:00,82.40,28.00,65.74,7.00,0.00
SBVT,2014-04-16 15:00,82.40,28.00,61.81,10.00,0.00
SBVT,2014-04-16 16:00,82.40,28.00,65.74,11.00,0.00
SBVT,2014-04-16 17:00,82.40,28.00,65.74,13.00,0.00
SBVT,2014-04-16 18:00,80.60,27.00,69.71,14.00,0.00
SBVT,2014-04-16 19:00,80.60,27.00,69.71,11.00,0.00
SBVT,2014-04-16 20:00,78.80,26.00,69.52,11.00,0.00
SBVT,2014-04-16 21:00,78.80,26.00,65.33,10.00,0.00
SBVT,2014-04-16 22:00,78.80,26.00,69.52,8.00,0.00
SBVT,2014-04-16 23:00,78.80,26.00,65.33,9.00,0.00
SBVT,2014-04-17 00:00,78.80,26.00,65.33,10.00,0.00
SBVT,2014-04-17 01:00,78.80,26.00,65.33,9.00,0.00
SBVT,2014-04-17 02:00,78.80,26.00,65.33,8.00,0.00
SBVT,2014-04-17 03:00,78.80,26.00,65.33,8.00,0.00
SBVT,2014-04-17 04:00,78.80,26.00,65.33,8.00,0.00
SBVT,2014-04-17 05:00,77.00,25.00,69.33,6.00,0.00
SBVT,2014-04-17 06:00,75.20,24.00,73.61,2.00,0.00
SBVT,2014-04-17 07:00,73.40,23.00,78.19,4.00,0.00
SBVT,2014-04-17 08:00,73.40,23.00,83.21,0.00,0.00
SBVT,2014-04-17 09:00,75.20,24.00,78.34,3.00,0.00
SBVT,2014-04-17 10:00,78.80,26.00,73.95,2.00,0.00
SBVT,2014-04-17 11:00,80.60,27.00,61.58,6.00,0.00
SBVT,2014-04-17 12:00,84.20,29.00,54.80,10.00,0.00
SBVT,2014-04-17 13:00,86.00,30.00,55.04,12.00,0.00
SBVT,2014-04-17 14:00,86.00,30.00,55.04,13.00,0.00
SBVT,2014-04-17 15:00,84.20,29.00,58.32,13.00,0.00
SBVT,2014-04-17 16:00,84.20,29.00,62.03,14.00,0.00
SBVT,2014-04-17 17:00,84.20,29.00,62.03,12.00,0.00
SBVT,2014-04-17 18:00,84.20,29.00,58.32,14.00,0.00
SBVT,2014-04-17 19:00,84.20,29.00,62.03,15.00,0.00
SBVT,2014-04-17 19:35,82.40,28.00,65.74,16.00,0.00
SBVT,2014-04-17 20:00,82.40,28.00,65.74,15.00,0.00
SBVT,2014-04-17 21:00,78.80,26.00,73.95,14.00,0.00
SBVT,2014-04-17 22:00,78.80,26.00,73.95,13.00,0.00
SBVT,2014-04-17 23:00,78.80,26.00,73.95,10.00,0.00
SBVT,2014-04-18 00:00,78.80,26.00,73.95,11.00,0.00
SBVT,2014-04-18 01:00,78.80,26.00,73.95,10.00,0.00
SBVT,2014-04-18 02:00,78.80,26.00,69.52,10.00,0.00
SBVT,2014-04-18 03:00,78.80,26.00,73.95,8.00,0.00
SBVT,2014-04-18 04:00,78.80,26.00,69.52,8.00,0.00
SBVT,2014-04-18 05:00,77.00,25.00,78.48,6.00,0.00
SBVT,2014-04-18 06:00,78.80,26.00,69.52,7.00,0.00
SBVT,2014-04-18 07:00,78.80,26.00,69.52,7.00,0.00
SBVT,2014-04-18 08:00,78.80,26.00,65.33,6.00,0.00
SBVT,2014-04-18 09:00,77.00,25.00,69.33,6.00,0.00
SBVT,2014-04-18 10:00,77.00,25.00,73.78,6.00,0.00
SBVT,2014-04-18 11:00,78.80,26.00,69.52,4.00,0.00
SBVT,2014-04-18 12:00,84.20,29.00,54.80,8.00,0.00
SBVT,2014-04-18 13:00,84.20,29.00,62.03,12.00,0.00
SBVT,2014-04-18 14:00,84.20,29.00,62.03,12.00,0.00
SBVT,2014-04-18 15:00,84.20,29.00,58.32,12.00,0.00
SBVT,2014-04-18 16:00,84.20,29.00,58.32,12.00,0.00
SBVT,2014-04-18 17:00,84.20,29.00,54.80,9.00,0.00
SBVT,2014-04-18 18:00,84.20,29.00,58.32,10.00,0.00
SBVT,2014-04-18 19:00,82.40,28.00,61.81,5.00,0.00
SBVT,2014-04-18 20:00,80.60,27.00,69.71,7.00,0.00
SBVT,2014-04-18 21:00,80.60,27.00,69.71,6.00,0.00
SBVT,2014-04-18 22:00,80.60,27.00,74.11,5.00,0.00
SBVT,2014-04-18 23:00,78.80,26.00,73.95,4.00,0.00
SBVT,2014-04-19 00:00,78.80,26.00,73.95,2.00,0.00
SBVT,2014-04-19 01:00,77.00,25.00,83.44,4.00,0.00
SBVT,2014-04-19 02:00,77.00,25.00,78.48,3.00,0.00
SBVT,2014-04-19 03:00,75.20,24.00,83.32,3.00,0.00
SBVT,2014-04-19 04:00,75.20,24.00,78.34,3.00,0.00
SBVT,2014-04-19 05:00,75.20,24.00,83.32,2.00,0.00
SBVT,2014-04-19 06:00,73.40,23.00,83.21,3.00,0.00
SBVT,2014-04-19 07:00,73.40,23.00,83.21,0.00,0.00
SBVT,2014-04-19 08:00,73.40,23.00,88.51,1.00,0.00
SBVT,2014-04-19 09:00,73.40,23.00,83.21,3.00,0.00
SBVT,2014-04-19 10:00,77.00,25.00,78.48,5.00,0.00
SBVT,2014-04-19 11:00,80.60,27.00,65.54,4.00,0.00
SBVT,2014-04-19 12:00,84.20,29.00,62.03,3.00,0.00
SBVT,2014-04-19 13:00,86.00,30.00,58.55,5.00,0.00
SBVT,2014-04-19 14:00,86.00,30.00,62.25,8.00,0.00
SBVT,2014-04-19 15:00,87.80,31.00,58.78,9.00,0.00
SBVT,2014-04-19 16:00,87.80,31.00,58.78,6.00,0.00
SBVT,2014-04-19 17:00,89.60,32.00,59.01,8.00,0.00
SBVT,2014-04-19 18:00,87.80,31.00,58.78,9.00,0.00
SBVT,2014-04-19 19:00,84.20,29.00,70.08,7.00,0.00
SBVT,2014-04-19 20:00,84.20,29.00,65.95,7.00,0.00
SBVT,2014-04-19 21:00,82.40,28.00,69.90,4.00,0.00
SBVT,2014-04-19 22:00,82.40,28.00,69.90,6.00,0.00
SBVT,2014-04-19 23:00,82.40,28.00,69.90,9.00,0.00
SBVT,2014-04-20 00:00,82.40,28.00,69.90,4.00,0.00
SBVT,2014-04-20 01:00,80.60,27.00,74.11,4.00,0.00
SBVT,2014-04-20 02:00,80.60,27.00,74.11,3.00,0.00
SBVT,2014-04-20 03:00,80.60,27.00,74.11,8.00,0.00
SBVT,2014-04-20 04:00,78.80,26.00,78.62,3.00,0.00
SBVT,2014-04-20 05:00,78.80,26.00,78.62,3.00,0.00
SBVT,2014-04-20 06:00,78.80,26.00,78.62,2.00,0.00
SBVT,2014-04-20 07:00,77.00,25.00,83.44,2.00,0.00
SBVT,2014-04-20 08:00,78.80,26.00,78.62,8.00,0.00
SBVT,2014-04-20 09:00,78.80,26.00,78.62,8.00,0.00
SBVT,2014-04-20 10:00,80.60,27.00,74.11,6.00,0.00
SBVT,2014-04-20 11:00,84.20,29.00,62.03,10.00,0.00
SBVT,2014-04-20 12:00,86.00,30.00,55.04,9.00,0.00
SBVT,2014-04-20 13:00,87.80,31.00,51.98,10.00,0.00
SBVT,2014-04-20 14:00,89.60,32.00,52.23,10.00,0.00
SBVT,2014-04-20 15:00,89.60,32.00,49.10,8.00,0.00
SBVT,2014-04-20 16:00,91.40,33.00,49.36,10.00,0.00
SBVT,2014-04-20 17:00,89.60,32.00,55.53,14.00,0.00
SBVT,2014-04-20 18:00,87.80,31.00,55.29,11.00,0.00
SBVT,2014-04-20 19:00,86.00,30.00,62.25,13.00,0.00
SBVT,2014-04-20 20:00,84.20,29.00,62.03,12.00,0.00
SBVT,2014-04-20 21:00,82.40,28.00,65.74,9.00,0.00
SBVT,2014-04-20 22:00,82.40,28.00,69.90,8.00,0.00
SBVT,2014-04-20 23:00,80.60,27.00,74.11,7.00,0.00
SBVT,2014-04-21 00:00,80.60,27.00,69.71,7.00,0.00
SBVT,2014-04-21 01:00,80.60,27.00,69.71,4.00,0.00
SBVT,2014-04-21 02:00,80.60,27.00,69.71,5.00,0.00
SBVT,2014-04-21 03:00,80.60,27.00,69.71,4.00,0.00
SBVT,2014-04-21 04:00,80.60,27.00,74.11,5.00,0.00
SBVT,2014-04-21 05:00,78.80,26.00,78.62,6.00,0.00
SBVT,2014-04-21 06:00,78.80,26.00,78.62,1.00,0.00
SBVT,2014-04-21 07:00,78.80,26.00,78.62,2.00,0.00
SBVT,2014-04-21 08:00,77.00,25.00,83.44,2.00,0.00
SBVT,2014-04-21 09:00,77.00,25.00,83.44,1.00,0.00
SBVT,2014-04-21 10:00,78.80,26.00,78.62,2.00,0.00
SBVT,2014-04-21 11:00,80.60,27.00,74.11,3.00,0.00
SBVT,2014-04-21 12:00,82.40,28.00,69.90,7.00,0.00
SBVT,2014-04-21 13:00,78.80,26.00,78.62,4.00,0.00
SBVT,2014-04-21 14:00,82.40,28.00,78.90,10.00,0.00
SBVT,2014-04-21 15:00,84.20,29.00,62.03,13.00,0.00
SBVT,2014-04-21 16:00,84.20,29.00,62.03,15.00,0.00
SBVT,2014-04-21 17:00,82.40,28.00,69.90,16.00,0.00
SBVT,2014-04-21 18:00,82.40,28.00,65.74,13.00,0.00
SBVT,2014-04-21 19:00,82.40,28.00,65.74,11.00,0.00
SBVT,2014-04-21 20:00,80.60,27.00,69.71,10.00,0.00
SBVT,2014-04-21 21:00,80.60,27.00,69.71,8.00,0.00
SBVT,2014-04-21 22:00,80.60,27.00,69.71,5.00,0.00
SBVT,2014-04-21 23:00,78.80,26.00,78.62,8.00,0.00
SBVT,2014-04-22 00:00,78.80,26.00,78.62,11.00,0.00
SBVT,2014-04-22 01:00,78.80,26.00,73.95,5.00,0.00
SBVT,2014-04-22 02:00,78.80,26.00,73.95,4.00,0.00
SBVT,2014-04-22 03:00,75.20,24.00,83.32,3.00,0.00
SBVT,2014-04-22 04:00,75.20,24.00,83.32,4.00,0.00
SBVT,2014-04-22 05:00,75.20,24.00,83.32,3.00,0.00
SBVT,2014-04-22 06:00,73.40,23.00,88.51,4.00,0.00
SBVT,2014-04-22 07:00,73.40,23.00,83.21,2.00,0.00
SBVT,2014-04-22 08:00,73.40,23.00,88.51,2.00,0.00
SBVT,2014-04-22 09:00,73.40,23.00,88.51,4.00,0.00
SBVT,2014-04-22 10:00,75.20,24.00,83.32,4.00,0.00
SBVT,2014-04-22 11:00,80.60,27.00,69.71,2.00,0.00
SBVT,2014-04-22 12:00,78.80,26.00,73.95,10.00,0.00
SBVT,2014-04-22 13:00,82.40,28.00,61.81,5.00,0.00
SBVT,2014-04-22 14:00,82.40,28.00,61.81,8.00,0.00
SBVT,2014-04-22 15:00,84.20,29.00,58.32,10.00,0.00
SBVT,2014-04-22 16:00,86.00,30.00,58.55,8.00,0.00
SBVT,2014-04-22 17:00,87.80,31.00,51.98,6.00,0.00
SBVT,2014-04-22 18:00,86.00,30.00,51.72,6.00,0.00
SBVT,2014-04-22 19:00,86.00,30.00,51.72,8.00,0.00
SBVT,2014-04-22 20:00,82.40,28.00,61.81,6.00,0.00
SBVT,2014-04-22 21:00,80.60,27.00,74.11,6.00,0.00
SBVT,2014-04-22 22:00,80.60,27.00,74.11,3.00,0.00
SBVT,2014-04-22 23:00,78.80,26.00,78.62,2.00,0.00
SBVT,2014-04-23 00:00,77.00,25.00,83.44,0.00,0.00
SBVT,2014-04-23 01:00,75.20,24.00,88.59,3.00,0.00
SBVT,2014-04-23 02:00,75.20,24.00,83.32,1.00,0.00
SBVT,2014-04-23 03:00,75.20,24.00,83.32,3.00,0.00
SBVT,2014-04-23 04:00,75.20,24.00,83.32,0.00,0.00
SBVT,2014-04-23 05:00,73.40,23.00,88.51,2.00,0.00
SBVT,2014-04-23 06:00,73.40,23.00,88.51,3.00,0.00
SBVT,2014-04-23 07:00,73.40,23.00,88.51,2.00,0.00
SBVT,2014-04-23 08:00,73.40,23.00,88.51,2.00,0.00
SBVT,2014-04-23 09:00,73.40,23.00,83.21,0.00,0.00
SBVT,2014-04-23 10:00,77.00,25.00,78.48,1.00,0.00
SBVT,2014-04-23 11:00,82.40,28.00,69.90,7.00,0.00
SBVT,2014-04-23 12:00,86.00,30.00,62.25,9.00,0.00
